compound	smiles	isoSmiles
http://www.wikidata.org/entity/Q409309	CS	
http://www.wikidata.org/entity/Q2669545	SS	
http://www.wikidata.org/entity/Q3026498	BB	
http://www.wikidata.org/entity/Q5462868	NF	
http://www.wikidata.org/entity/Q27166533	CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CCCC2=CC=C3C[C@H](CCC3=C)O)C
http://www.wikidata.org/entity/Q27166558	CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CCCC2=CC=C3C[C@H](C[C@@H](C3=C)O)O)C
http://www.wikidata.org/entity/Q15634214	B	
http://www.wikidata.org/entity/Q15726012	SO	
http://www.wikidata.org/entity/Q27289296	CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](CCC3=C)O)C
http://www.wikidata.org/entity/Q27094392	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@H]([C@@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@H]3[C@@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N
http://www.wikidata.org/entity/Q27458211	CC(CC1=CC2=C(C=C1)OCO2)NC	C[C@@H](CC1=CC2=C(C=C1)OCO2)NC
http://www.wikidata.org/entity/Q27288420	CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC	C[C@H]1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC
http://www.wikidata.org/entity/Q27117436	BO	
http://www.wikidata.org/entity/Q27216062	CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	
http://www.wikidata.org/entity/Q27123520	[Sb]	[122Sb]
http://www.wikidata.org/entity/Q27145494	CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O	CC1=C(C=CC(=C1)Cl)O[C@@H](C)C(=O)O
http://www.wikidata.org/entity/Q27123519	[Sb]	[121Sb]
http://www.wikidata.org/entity/Q27895793	CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC	C[C@@H]1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC
http://www.wikidata.org/entity/Q27098001	N	[13NH3]
http://www.wikidata.org/entity/Q27282728	CCC1=C(C(=O)NC1CC2=C(C(=C(N2)C=C3C(=C(C(=N3)CC4C(=C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C	CCC1=C(C(=O)N[C@@H]1CC2=C(C(=C(N2)/C=C\3/C(=C(C(=N3)C[C@@H]4C(=C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C
http://www.wikidata.org/entity/Q27284159	CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@H](C4)O)C)C
http://www.wikidata.org/entity/Q27145490	CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O	CC1=C(C=CC(=C1)Cl)O[C@H](C)C(=O)O
http://www.wikidata.org/entity/Q635700	CCC1=C(C(=O)NC1CC2=C(C(=C(N2)C=C3C(=C(C(=N3)CC4C(=C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C	CCC1=C(C(=O)N[C@H]1CC2=C(C(=C(N2)/C=C\3/C(=C(C(=N3)C[C@@H]4C(=C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C
http://www.wikidata.org/entity/Q27289534	CCCCCCCCCCCCCC=CCCCCCCCC	CCCCCCCCCCCCC/C=C/CCCCCCCC
http://www.wikidata.org/entity/Q1100804	CO	[2H]C([2H])([2H])O[2H]
http://www.wikidata.org/entity/Q722	[V]	
http://www.wikidata.org/entity/Q1099	[Sb]	
http://www.wikidata.org/entity/Q1832	[Gd]	
http://www.wikidata.org/entity/Q2546	[K+].[Br-]	
http://www.wikidata.org/entity/Q2468	F	
http://www.wikidata.org/entity/Q2462	I	
http://www.wikidata.org/entity/Q4087	N	
http://www.wikidata.org/entity/Q19052	[Ag]I	
http://www.wikidata.org/entity/Q22693	[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Fe+2].[Fe+2]	
http://www.wikidata.org/entity/Q14982	CO	
http://www.wikidata.org/entity/Q37129	C	
http://www.wikidata.org/entity/Q27205	CNC(=O)CNC(=O)CN	
http://www.wikidata.org/entity/Q32703	CC(C)(CO)N	
http://www.wikidata.org/entity/Q44804	CC(C)C1=NC(=NC(=C1)C2=CC=C(C3=CC=CC=C32)F)N	
http://www.wikidata.org/entity/Q45143	C#[N+][O-]	
http://www.wikidata.org/entity/Q49546	CC(=O)C	
http://www.wikidata.org/entity/Q50694	[F-].[Cs+]	
http://www.wikidata.org/entity/Q50703	[I-].[Cs+]	
http://www.wikidata.org/entity/Q52858	CC	
http://www.wikidata.org/entity/Q58356	C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl	
http://www.wikidata.org/entity/Q58713	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl	
http://www.wikidata.org/entity/Q61416	NC1=C2N=CN(C3OC(COP(O)(=O)OP(O)(=O)OCC4OC(O)C(O)C4O)C(O)C3O)C2=NC=N1	
http://www.wikidata.org/entity/Q63814	[N+](=O)([O-])[O-].[Cu+]	
http://www.wikidata.org/entity/Q1032873	CC(=O)C	[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H]
http://www.wikidata.org/entity/Q6535822		CC(C)C1=CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)O)C
http://www.wikidata.org/entity/Q6607141		O=CC1=C2C3=C(OC1=O)C=C(O)C=C3[O+]([H])C(C4=CC(OC)=C(O)C(OC)=C4)=C2O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O
http://www.wikidata.org/entity/Q6745105		COC1=CC(=CC(OC)=C1O)C1=[O+]C2=C(C(C)C3=C4CC(C(O)CC4=C(O)C=C3O)C3=CC(O)=C(O)C=C3)C(O)=CC(O)=C2C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
http://www.wikidata.org/entity/Q6943974		Cc1cc2c(cc1O)[C@@H](C[C@H]2C=C(C)C)C
http://www.wikidata.org/entity/Q7269871		CO[C@H]1[C@@H]([C@H]([C@@H]([C@@H]([C@H]1O)O)O)O)O
http://www.wikidata.org/entity/Q7367466		C1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC\C=C\C3=CC=CC=C3)O)O)O)O)O)O
http://www.wikidata.org/entity/Q5651192	CCC(C)CC(C)C(C)C	CC[C@H](C)C[C@@H](C)C(C)C
http://www.wikidata.org/entity/Q5652292	CCCCCC(CCC)N	CCCCC[C@H](CCC)N
http://www.wikidata.org/entity/Q5712532	CC(C)CC(C(=O)NC(CO)C(=O)NC(CC1=CN=CN1)C(=O)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCCN)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C(C(C)C)NC(=O)C4CCCN4	CC(C)C[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CN=CN1)C(=O)O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]4CCCN4
http://www.wikidata.org/entity/Q5931064	CC12C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(C(=O)OC)O	C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(C(=O)OC)O
http://www.wikidata.org/entity/Q5957042	CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
http://www.wikidata.org/entity/Q5961382	C(C1C(C(C(C(O1)OC2=C(NC(=NC2=O)N)N)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(NC(=NC2=O)N)N)O)O)O)O
http://www.wikidata.org/entity/Q5961470	CC1(C2CC3(CC(=O)C(C2C3O)(C4=COC5=C(C41)C=CC(=C5)O)O)O)C	CC1([C@H]2C[C@]3(CC(=O)[C@]([C@@H]2[C@H]3O)(C4=COC5=C([C@H]41)C=CC(=C5)O)O)O)C
http://www.wikidata.org/entity/Q5983577	C1C(C(OC1N2C=C(C(=NC2=O)N)I)CO)O	C1[C@@H]([C@H](O[C@H]1N2C=C(C(=NC2=O)N)I)CO)O
http://www.wikidata.org/entity/Q6040896	C1CN2C(=N)N(C(C3C2(C1(O)O)N=C(N3)N)COC(=O)N)O	C1CN2C(=N)N([C@H]([C@H]3[C@]2(C1(O)O)N=C(N3)N)COC(=O)N)O
http://www.wikidata.org/entity/Q6065428	CC(C)N1CC(C2=CC(=NNC(=O)N)C(=O)C=C21)O	CC(C)N1CC(C2=C/C(=N/NC(=O)N)/C(=O)C=C21)O
http://www.wikidata.org/entity/Q6109291	CC(C)NC(=O)CSCC1CN(CCC1C2=CC=C(C=C2)Cl)C	CC(C)NC(=O)CSC[C@H]1CN(CC[C@@H]1C2=CC=C(C=C2)Cl)C
http://www.wikidata.org/entity/Q6501182	[Xe]	[135Xe]
http://www.wikidata.org/entity/Q6345967	CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=C(C4=O)O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=C3)OC(=C(C4=O)O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
http://www.wikidata.org/entity/Q6445839	C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl	[C@@H]1([C@@H]([C@H]([C@@H]([C@H]([C@@H]1Cl)Cl)Cl)Cl)Cl)Cl
http://www.wikidata.org/entity/Q6460414	CCCN(CCC)C1CC2=CNC3=C2C(=C(C=C3)C(=O)C)C1	CCCN(CCC)[C@H]1CC2=CNC3=C2C(=C(C=C3)C(=O)C)C1
http://www.wikidata.org/entity/Q6460424	C1C(C1C(CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O	C1[C@@H]([C@H]1[C@@](CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
http://www.wikidata.org/entity/Q6460431	C1C(C2C(C2S1(=O)=O)C(=O)O)(C(=O)O)N	C1[C@]([C@@H]2[C@H]([C@@H]2S1(=O)=O)C(=O)O)(C(=O)O)N
http://www.wikidata.org/entity/Q6477036	CCCCCCCCCCCCCC=CC(C(CO)N(C)C)O	CCCCCCCCCCCCC/C=C/[C@@H]([C@@H](CO)N(C)C)O
http://www.wikidata.org/entity/Q6495092	CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O.CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O	CC(C)OC(=O)CCC/C=C/C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O.CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O
http://www.wikidata.org/entity/Q6528333	COC1=C(C=CC2=C1OC(=CC3=CC(=C(C=C3)O)O)C2=O)O	COC1=C(C=CC2=C1O/C(=C\C3=CC(=C(C=C3)O)O)/C2=O)O
http://www.wikidata.org/entity/Q6535824	CC1(C(C(C2=C(O1)C=C(C=C2)OC)C3=CC=C(C=C3)OCCN4CCCC4)C5=CC=CC=C5)C	CC1([C@H]([C@@H](C2=C(O1)C=C(C=C2)OC)C3=CC=C(C=C3)OCCN4CCCC4)C5=CC=CC=C5)C
http://www.wikidata.org/entity/Q6589598	CC1=CC=CC(=C1)C#CC2(CCCC3C2CCN3C(=O)OC)O	CC1=CC=CC(=C1)C#C[C@@]2(CCC[C@@H]3[C@H]2CCN3C(=O)OC)O
http://www.wikidata.org/entity/Q6635340	CCCCCCCC(C(CC#CC#CC(C=C)O)O)O	CCCCCCC[C@@H]([C@H](CC#CC#C[C@@H](C=C)O)O)O
http://www.wikidata.org/entity/Q6666263	C1C(OC(C1F)N2C=NC3=C2N=CN=C3N)CO	C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C2N=CN=C3N)CO
http://www.wikidata.org/entity/Q6695342	CCCCC(C1(CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)O)(F)F	CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(O)=O)O1
http://www.wikidata.org/entity/Q6731405	CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.C(CC(=O)N)C(C(=O)O)N	CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.C(CC(=O)N)[C@@H](C(=O)O)N
http://www.wikidata.org/entity/Q6763659	CC(C)CC(C(C(=O)NO)O)C(=O)NC(C(=O)NC)C(C)(C)C	CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C
http://www.wikidata.org/entity/Q6810939	C1=CC(=C(C=C1C2C(C(C3=C(O2)C(=C(C=C3)O)O)O)O)O)O	C1=CC(=C(C=C1[C@@H]2[C@@H]([C@@H](C3=C(O2)C(=C(C=C3)O)O)O)O)O)O
http://www.wikidata.org/entity/Q6817231	CC1(CC2=CC3=C(C(=C2C(C1)OC)O)C(=O)C4=C(C=C5C(=C4C3=O)OC6C(C(C(C5(O6)C)O)N(C)C)O)O)O	C[C@]1(CC2=CC3=C(C(=C2[C@@H](C1)OC)O)C(=O)C4=C(C=C5C(=C4C3=O)O[C@H]6[C@H]([C@@H]([C@H]([C@@]5(O6)C)O)N(C)C)O)O)O
http://www.wikidata.org/entity/Q6821699	C1C(C(OC2=C1C=CC(=C2O)O)C3=CC(=C(C=C3)O)O)O	C1[C@@H]([C@H](OC2=C1C=CC(=C2O)O)C3=CC(=C(C=C3)O)O)O
http://www.wikidata.org/entity/Q6823517	CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5	CN1C[C@@H](C[C@H]2[C@H]1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5
http://www.wikidata.org/entity/Q6823935	COC(=O)C=CC1=CC(=C(C=C1)O)O	COC(=O)/C=C/C1=CC(=C(C=C1)O)O
http://www.wikidata.org/entity/Q6823939	CC1=CC=CC(=C1)C(=O)C=CC2=CC(=CC=C2)O	CC1=CC=CC(=C1)C(=O)/C=C/C2=CC(=CC=C2)O
http://www.wikidata.org/entity/Q6824029	C[Hg]N=C(N)NC#N	C[Hg]/N=C(\N)/NC#N
http://www.wikidata.org/entity/Q6824052	CCC(=O)OC1(CCC2C1(CC(C3C2CC(C4=CC(=O)C=CC34C)C)O)C)C(=O)COC(=O)C	CCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2C[C@@H](C4=CC(=O)C=C[C@]34C)C)O)C)C(=O)COC(=O)C
http://www.wikidata.org/entity/Q6824075	CC1=C(N=CN1)CSCCNC(=S)NC	C/N=C(\S)/NCCSCC=1NC=NC1C
http://www.wikidata.org/entity/Q6824163	CC(C(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)N(C)C(CCSC)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)N	C[C@H](C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)[C@@H](CCSC)C(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)N
http://www.wikidata.org/entity/Q6827783	CC(C)C1C2=C(CCC1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F	CC(C)[C@H]1C2=C(CC[C@@]1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F
http://www.wikidata.org/entity/Q6913266	CC1(CCC2(CCC3(C(C2=C1)CCC4C3(CCC5C4(CCC(=O)C5(C)C)C)C)C)C(=O)O)C	C[C@@]12CC[C@]3(CCC(C=C3[C@H]1CC[C@H]4[C@]2(CC[C@@H]5[C@@]4(CCC(=O)C5(C)C)C)C)(C)C)C(=O)O
http://www.wikidata.org/entity/Q6927482	CC12CCN(C(C1OC)CC3=C2C=C(C=C3)O)CC4CC4	C[C@@]12CCN([C@@H]([C@@H]1OC)CC3=C2C=C(C=C3)O)CC4CC4
http://www.wikidata.org/entity/Q6960874	CN(C1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O)C(=O)C=CC7=COC=C7	CN([C@@H]1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O)C(=O)/C=C/C7=COC=C7
http://www.wikidata.org/entity/Q6989992	CN(C)C(=O)C1CC(CN1C2(C3=C(C=CC(=C3)Cl)N(C2=O)S(=O)(=O)C4=C(C=C(C=C4)OC)OC)C5=CC=CC=C5OC)O	CN(C)C(=O)[C@@H]1C[C@H](CN1[C@]2(C3=C(C=CC(=C3)Cl)N(C2=O)S(=O)(=O)C4=C(C=C(C=C4)OC)OC)C5=CC=CC=C5OC)O
http://www.wikidata.org/entity/Q6990833	C1CC(CCC1NCC2=CC(=CC(=C2NC(=O)C3=CC=CS3)Br)Br)O	O[C@H]1CC[C@@H](CC1)NCC1=CC(Br)=CC(Br)=C1NC(=O)C1=CC=CS1
http://www.wikidata.org/entity/Q6995920	CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C	CCOC1=CC2=C(C=C1NC(=O)\C=C\CN(C)C)C(NC3=CC(Cl)=C(OCC4=CC=CC=N4)C=C3)=C(C=N2)C#N
http://www.wikidata.org/entity/Q7048519	CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4C1=CC(=O)CC4	CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@H]4C1=CC(=O)CC4
http://www.wikidata.org/entity/Q7049784	CCOC(=O)CNC(=O)C1CCCN1C(=O)CC2=CC=CC=C2	CCOC(=O)CNC(=O)[C@@H]1CCCN1C(=O)CC2=CC=CC=C2
http://www.wikidata.org/entity/Q7071989	CC1=CCC2C(C1)C3=C(C=C(C=C3O)C(C)(C)CCCCC(=O)N(C)C)OC2(C)C	CC1=CC[C@@H]2[C@@H](C1)C3=C(C=C(C=C3O)C(C)(C)CCCCC(=O)N(C)C)OC2(C)C
http://www.wikidata.org/entity/Q7071993	CC(CO)NC(=O)CCCC=CCC=CCC=CCC=CC(C)(C)CCCCC#N	C[C@H](CO)NC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C(C)(C)CCCCC#N
http://www.wikidata.org/entity/Q7073093	CCCCCCCCSC1C(C(C(C(O1)CO)O)O)O	CCCCCCCCS[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
http://www.wikidata.org/entity/Q7086490	CCCCCCCCC=CCCCCCCCCN	CCCCCCCC/C=C\CCCCCCCCN
http://www.wikidata.org/entity/Q7098084	CCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	CC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N
http://www.wikidata.org/entity/Q7103624	C(CC(C(=O)O)N)CN.C(CC(=O)O)C(=O)C(=O)O	C(C[C@@H](C(=O)O)N)CN.C(CC(=O)O)C(=O)C(=O)O
http://www.wikidata.org/entity/Q7118739	CCCN1CCOC2C1COC3=C2C=C(C=C3)O	CCCN1CCO[C@H]2[C@H]1COC3=C2C=C(C=C3)O
http://www.wikidata.org/entity/Q7118738	COC(=O)CC1(CC2CCC2C1)CN	COC(=O)C[C@@]1(C[C@H]2CC[C@H]2C1)CN
http://www.wikidata.org/entity/Q7119054	CCCN1CC(OCC1C)C2=CN=C(C=C2)N	CCCN1C[C@H](OC[C@@H]1C)C2=CN=C(C=C2)N
http://www.wikidata.org/entity/Q7119896	C1CN2CCC1C(C2)NC(=O)C3=CC=C(C=C3)Cl.Cl	c1cc(ccc1C(=O)N[C@H]2CN3CCC2CC3)Cl.Cl
http://www.wikidata.org/entity/Q7120397	C1CC(N(C1)N=O)C(=O)O	C1C[C@H](N(C1)N=O)C(=O)O
http://www.wikidata.org/entity/Q7124122	CON=C(C1=CC=C(C=C1)C2=CC=C(O2)C3=CC=C(C=C3)C(=NOC)N)N	CO/N=C(\N)/C1=CC=C(C=C1)C2=CC=C(O2)C3=CC=C(C=C3)/C(=N/OC)/N
http://www.wikidata.org/entity/Q7131441	CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO	CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO
http://www.wikidata.org/entity/Q7160092	C1C2C(C3C(C(O2)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C(=O)O1)O)O)O)O)O)O	C1[C@@H]2[C@H]([C@H]3[C@H](C(O2)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C(=O)O1)O)O)O)O)O)O
http://www.wikidata.org/entity/Q7161723	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC2=CC=C(C=C2)C(=O)O)C	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C2=CC=C(C=C2)C(=O)O)/C
http://www.wikidata.org/entity/Q7190608	C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O	C1=CC(=C(C=C1/C=C/C2=CC(=CC(=C2)O)O)O)O
http://www.wikidata.org/entity/Q7197510	CCN1C(=CC(=O)OCC)SC(C1=O)N2CCCCC2	CCN1/C(=C/C(=O)OCC)/SC(C1=O)N2CCCCC2
http://www.wikidata.org/entity/Q7226506	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O.C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O	C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O.C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O
http://www.wikidata.org/entity/Q7239694	CC12CC(C3C(C1CCC2(C(=O)COC(=O)CCCC4=CC=C(C=C4)N(CCCl)CCCl)O)CCC5=CC(=O)C=CC35C)O	C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CCCC4=CC=C(C=C4)N(CCCl)CCCl)O)CCC5=CC(=O)C=C[C@]35C)O
http://www.wikidata.org/entity/Q7243719	C=CC1=CC(=CC2=C1OC(=C3C=CC(=O)C(=C3)F)N2)O	C=CC1=CC(=CC2=C1O/C(=C\3/C=CC(=O)C(=C3)F)/N2)O
http://www.wikidata.org/entity/Q7249739	CC(C)NC1=NC(=NC(=N1)OC)NC(C)C	CC(C)/N=C\1/N/C(=N\C(C)C)/N=C(N1)OC
http://www.wikidata.org/entity/Q7251124	CCCSSC(=C(C)N(CC1=CN=C(N=C1N)C)C=O)CCO	CCCSS/C(=C(\C)/N(CC1=CN=C(N=C1N)C)C=O)/CCO
http://www.wikidata.org/entity/Q7253027	C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)CO)O)O)O	C1=CC=C(C=C1)[C@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
http://www.wikidata.org/entity/Q7255463	CC1CCC2C(CC(C3=C2C1=C(C(=C3C)O)OC4C(C(C(CO4)O)O)O)C=C(C)C)C	C[C@H]1CC[C@@H]2[C@H](C[C@@H](C3=C2C1=C(C(=C3C)O)O[C@H]4[C@@H]([C@H]([C@@H](CO4)O)O)O)C=C(C)C)C
http://www.wikidata.org/entity/Q7256633	CC1CC2(C=C(C3(CC3)C(C2C1=O)(C)O)C)OC4C(C(C(C(O4)CO)O)O)O	C[C@@H]1C[C@]2(C=C(C3(CC3)[C@@](C2C1=O)(C)O)C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
http://www.wikidata.org/entity/Q7268283	CC12CCN(C(C1(C)CCC(=O)CCC3CCCC3)CC4=C2C=C(C=C4)O)C	C[C@@]12CCN([C@@H](C1(C)CCC(=O)CCC3CCCC3)CC4=C2C=C(C=C4)O)C
http://www.wikidata.org/entity/Q7275904	CSCCC(CSSCC(CC1=CC=CC=C1)C(=O)NC(CC2=CC=CC=C2)C(=O)OCC3=CC=CC=C3)N	CSCC[C@@H](CSSCC(CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)OCC3=CC=CC=C3)N
http://www.wikidata.org/entity/Q7277345	CC1=CC=C(C=C1)S(=O)(=O)N2CCC3=CC=CC=C3C2C4CCC(=O)O4	CC1=CC=C(C=C1)S(=O)(=O)N2CCC3=CC=CC=C3[C@@H]2[C@H]4CCC(=O)O4
http://www.wikidata.org/entity/Q7277835	CC1=CC=C(C=C1)C2CC3CCC(C2C(=O)OC)N3C	CC1=CC=C(C=C1)[C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C
http://www.wikidata.org/entity/Q7310905	COC1=C(C=C(C=C1)S(=O)(=O)N2C(C(C3=C2C=CC(=C3)Cl)(C4=CC=CC=C4Cl)O)C(=O)N5CCCC5C(=O)N)OC	COC1=C(C=C(C=C1)S(=O)(=O)N2[C@H]([C@](C3=C2C=CC(=C3)Cl)(C4=CC=CC=C4Cl)O)C(=O)N5CCC[C@H]5C(=O)N)OC
http://www.wikidata.org/entity/Q7314015	C1CC2=CC=CC=C2OC1CNCCCCN3C(=O)C4=CC=CC=C4S3(=O)=O	C1CC2=CC=CC=C2O[C@H]1CNCCCCN3C(=O)C4=CC=CC=C4S3(=O)=O
http://www.wikidata.org/entity/Q7336745	CC(C1C2N(C1=O)C(=C(S2)COC(=O)N)C(=O)O)O	C[C@H]([C@@H]1[C@@H]2N(C1=O)C(=C(S2)COC(=O)N)C(=O)O)O
